_CustomObjectKey,ID,hc_classificacao__c,hc_classificacao__c_old,Data_Inclusao
1941,a0i6g000006LqycAAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1942,a0i6g000006LrC1AAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1943,a0i6g000006LsDyAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1944,a0i6g000006LvtWAAS,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1945,a0i6g000006Lw89AAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1946,a0i6g000006Ly6eAAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1947,a0i6g000006LzxZAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1948,a0i6g000006M8MlAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1949,a0i6g000006MA1VAAW,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1950,a0i6g000006MIWoAAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1951,a0i6g000006MMF3AAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1952,a0i6g000006MNirAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1953,a0i6g000006MQrtAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1954,a0i6g000006MR9iAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1955,a0i6g000006MTSMAA4,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1956,a0i6g000006MaiwAAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1957,a0i6g000006MdWBAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1958,a0i6g000006MePSAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1959,a0i6g000006Mf3cAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1960,a0i6g000006MgIxAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1961,a0i6g000006Mk9yAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1962,a0i6g000006MmYdAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1963,a0i6g000006MpZeAAK,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1964,a0i6g000006Mr5eAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1965,a0i6g000006MsPDAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1966,a0i6g000006Mub4AAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1967,a0i6g000006Myl1AAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1968,a0i6g000006N1ITAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1969,a0i6g000006N5B9AAK,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1970,a0i6g000006NA8HAAW,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1971,a0i6g000006NB1NAAW,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1972,a0i6g000006NDYxAAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1973,a0i6g000006NF5sAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1974,a0i6g000006NI7nAAG,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1975,a0i6g000006NIPQAA4,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1976,a0i6g000006NL8CAAW,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1977,a0i6g000006NLtDAAW,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1978,a0i6g000006NMWrAAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1979,a0i6g000006NTNFAA4,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1980,a0i6g000006NTdcAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1981,a0i6g000006NV12AAG,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1982,a0i6g000006NWWzAAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1983,a0i6g000006NWtzAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1984,a0i6g000006NcJCAA0,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1985,a0i6g000006NeBaAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1986,a0i6g000006No4vAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1987,a0i6g000006O0ptAAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1988,a0i6g000006O4wJAAS,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1989,a0i6g000006O7abAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1990,a0i6g000006OKpWAAW,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1991,a0i6g000006OODDAA4,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1992,a0i6g000006OPeGAAW,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1993,a0i6g000006OWMFAA4,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1994,a0i6g000006OWpeAAG,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1995,a0i6g000006ObuRAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1996,a0i6g000006OeK2AAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1997,a0i6g000006OjMkAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1998,a0i6g000006OlKoAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1999,a0i6g000006OqN6AAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2000,a0i6g000006OqegAAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2001,a0i6g000006OzIsAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2002,a0i6g000006P0vvAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2003,a0i6g000006P238AAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2004,a0i6g000006P2I3AAK,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2005,a0i6g000006P2IVAA0,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2006,a0i6g000006P2IZAA0,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2007,a0i6g000006P2vgAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2008,a0i6g000006P3VYAA0,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2009,a0i6g000006P6WBAA0,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2010,a0i6g000006P6YBAA0,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2011,a0i6g000006P6jjAAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2012,a0i6g000006P6k7AAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2013,a0i6g000006P6kkAAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2014,a0i6g000006P6ydAAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2015,a0i6g000006P6zJAAS,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2016,a0i6g000006P7F1AAK,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2017,a0i6g000006P7GoAAK,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2018,a0i6g000006P7KgAAK,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2019,a0i6g000006P7MNAA0,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2020,a0i6g000006P7NPAA0,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2021,a0i6g000006P7UfAAK,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2022,a0i6g000006P7UgAAK,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2023,a0i6g000006P7bJAAS,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2024,a0i6g000006P7cUAAS,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2025,a0i6g000006P7cvAAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2026,a0i6g000006P7cwAAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2027,a0i6g000006P7r1AAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2028,a0i6g000006P7rqAAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2029,a0i6g000006P827AAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2030,a0i6g000006PBrTAAW,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2031,a0i6g000006PBruAAG,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2032,a0i6g000006PBsYAAW,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2033,a0i6g000006PBsyAAG,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2034,a0i6g000006PBt6AAG,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2035,a0i6g000006PC6BAAW,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2036,a0i6g000006PC6DAAW,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2037,a0i6g000006PC7RAAW,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2038,a0i6g000006PCGwAAO,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2039,a0i6g000006PCGxAAO,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2040,a0i6g000006PCHUAA4,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2041,a0i6g000006PCIFAA4,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2042,a0i6g000006PCJ3AAO,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2043,a0i6g000006PCJ5AAO,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2044,a0i6g000006PCSTAA4,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2045,a0i6g000006PCSqAAO,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2046,a0i6g000006PCg5AAG,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2047,a0i6g000006PCgRAAW,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2048,a0i6g000006PCiOAAW,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2049,a0i6g000006PCtHAAW,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2050,a0i6g000006PDKiAAO,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2051,a0i6g000006PDKjAAO,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2052,a0i6g000006PDKwAAO,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2053,a0i6g000006PDftAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2054,a0i6g000006PEDgAAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2055,a0i6g000006PFItAAO,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2056,a0i6g000006PHm8AAG,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2057,a0i6g000006PHmOAAW,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2058,a0i6g000006PHmTAAW,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2059,a0i6g000006PPYEAA4,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2060,a0i6g000006PQsPAAW,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2061,a0i6g000006PYNDAA4,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2062,a0i6g000006PZvDAAW,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2063,a0i6g000006PbbbAAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2064,a0i6g000006PuauAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2065,a0i6g000006Q1N7AAK,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2066,a0i6g000006Q3hmAAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2067,a0i6g000006Q45XAAS,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2068,a0i6g000006Q5StAAK,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2069,a0i6g000006Q7TyAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2070,a0i6g000006QA21AAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2071,a0i6g000006QCcMAAW,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2072,a0i6g000006QPGBAA4,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2073,a0i6g000006QV6TAAW,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2074,a0i6g000006QVTHAA4,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2075,a0i6g000006QeCiAAK,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2076,a0i6g000006QfA3AAK,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2077,a0i6g000008VMGsAAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2078,a0i6g000008VMbGAAW,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2079,a0i6g000008VMoKAAW,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2080,a0i6g000008VN6cAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2081,a0i6g000008VN8uAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2082,a0i6g000008VNEnAAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2083,a0i6g000008VNXDAA4,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2084,a0i6g000008VboYAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2085,a0i6g000008VyDRAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2086,a0i6g000008W3uqAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2087,a0i6g000008W8obAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2088,a0i6g000008WB5FAAW,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2089,a0i6g000008WFm1AAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2090,a0i6g000005SCU2AAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2091,a0i6g000005SDgeAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2092,a0i6g000005SEW4AAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2093,a0i6g000005SYQ5AAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2094,a0i6g000005SgAOAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2095,a0i6g000005SlCAAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2096,a0i6g000005SyGbAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2097,a0i6g000008eE5VAAU,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2098,a0i6g000008eFmzAAE,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2099,a0i6g000008eruPAAQ,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2100,a0i6g000008ncAWAAY,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2101,a0i6g000008qk1xAAA,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2102,a0i6g000008rJZAAA2,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2103,a0i6g000008wvWSAAY,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2104,a0i6g000008xntIAAQ,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2105,a0i6g000008yOuZAAU,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2106,a0i6g000008yVqRAAU,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2107,a0i6g000008yYAvAAM,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2108,a0i6g000008yZUCAA2,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2109,a0i6g0000094HTIAA2,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2110,a0i6g000005mJ7nAAE,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2111,a0i6g000005mnuFAAQ,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2112,a0i6g000005mwfUAAQ,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2113,a0i6g000005mxKpAAI,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2114,a0i6g000005nBNyAAM,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2115,a0i6g000005oTQpAAM,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2116,a0i6g000005oTwTAAU,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2117,a0i6g000009CszxAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2118,a0i6g000009DOu3AAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2119,a0i6g000009PJ5fAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2120,a0i6g000009QJj9AAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2121,a0i6g000009QsfoAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2122,a0i6g000009RyfrAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2123,a0i6g000009SDSVAA4,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2124,a0i6g000009SDi2AAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2125,a0i6g000009SXFNAA4,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2126,a0i6g000009iXAoAAM,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2127,a0i6g000009ib8UAAQ,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2128,a0i6g000009ilUnAAI,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2129,a0i6g000009in4DAAQ,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2130,a0i6g000009iuAjAAI,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2131,a0i6g000009j6mGAAQ,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2132,a0i6g000009jAs6AAE,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2133,a0i6g000009jQecAAE,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2134,a0i6g000009kFPSAA2,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2135,a0i6g000009mbHTAAY,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2136,a0i6g000009mbvlAAA,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2137,a0i6g000009mjfTAAQ,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2138,a0i6g000009mot0AAA,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2139,a0i6g000009nBXcAAM,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2140,a0i6g000009nCUHAA2,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2141,a0i6g000009nEwAAAU,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2142,a0i6g000009o42zAAA,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2143,a0i6g000009xOVxAAM,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2144,a0i6g000009xvbwAAA,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2145,a0i6g000009xwDPAAY,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2146,a0i6g00000A6eGcAAJ,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2147,a0i6g00000A855kAAB,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2148,a0i6g00000A859CAAR,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2149,a0i6g00000A9I8RAAV,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2150,a0i6g00000A9SECAA3,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2151,a0i6g00000A9T01AAF,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2152,a0i6g00000A9X3SAAV,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2153,a0i6g00000A9ZkOAAV,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2154,a0i6g000005eZ2vAAE,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2155,a0i6g000005eZwRAAU,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2156,a0i6g000005eaqHAAQ,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2157,a0i6g000005ebuLAAQ,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2158,a0i6g000005eeM3AAI,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2159,a0i6g000005efRqAAI,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2160,a0i6g00000AEE6DAAX,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2161,a0i6g00000AEsMJAA1,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2162,a0i6g00000AF1pqAAD,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2163,a0i6g00000AF6RKAA1,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2164,a0i6g00000AFE9mAAH,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2165,a0i6g00000AFO2GAAX,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2166,a0i6g000006RuFJAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2167,a0i6g000006RyzQAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2168,a0i6g000006S4k5AAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2169,a0i6g000006S5p3AAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2170,a0i6g000006SGAdAAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2171,a0i6g000006TIvgAAG,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2172,a0i6g000006TlHJAA0,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2173,a0i6g000006UuV5AAK,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2174,a0i6g000006UumPAAS,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2175,a0i6g000006Uv7LAAS,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2176,a0i6g000006Uv7qAAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2177,a0i6g000006UvODAA0,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2178,a0i6g000006UvfVAAS,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2179,a0i6g000006Uw2yAAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2180,a0i6g000006UwEKAA0,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2181,a0i6g000006UwFIAA0,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2182,a0i6g000006UwWGAA0,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2183,a0i6g000006UwijAAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2184,a0i6g000006UwisAAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2185,a0i6g000006Ux4xAAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2186,a0i6g000006UxH0AAK,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2187,a0i6g000006UxQBAA0,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2188,a0i6g000006UxQCAA0,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2189,a0i6g000006UxRCAA0,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2190,a0i6g000006UxbAAAS,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2191,a0i6g000006UxlJAAS,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2192,a0i6g000006UxwWAAS,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2193,a0i6g000006UyAWAA0,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2194,a0i6g000006UyMVAA0,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2195,a0i6g000006Uyd7AAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2196,a0i6g000006UylKAAS,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2197,a0i6g000006UylXAAS,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2198,a0i6g000006UymlAAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2199,a0i6g000006Uz80AAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2200,a0i6g000006UzQLAA0,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2201,a0i6g000006UzqFAAS,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2202,a0i6g000006V3viAAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2203,a0i6g000006V5GNAA0,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2204,a0i6g000006V5KKAA0,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2205,a0i6g000006V5kVAAS,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2206,a0i6g000006V63nAAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2207,a0i6g000006V69iAAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2208,a0i6g000006V69oAAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2209,a0i6g000006V6CEAA0,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2210,a0i6g000006V6VLAA0,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2211,a0i6g000006V7hkAAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2212,a0i6g000006WLPeAAO,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2213,a0i6g000006d5xlAAA,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2214,a0i6g000006eIUpAAM,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2215,a0i6g000006w5SaAAI,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2216,a0i6g0000070TSsAAM,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
2217,a0i6g000007vVIXAA2,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
2218,a0i6g000007xjNTAAY,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
